id,price_000,yr_2001,yr_2002,yr_2003,yr_2004,yr_2005,yr_2006,apt,floor,age_0_10,age_10_20,age_20_more,num_room,num_bath,num_garage,area_m2,ses,pop_dens,pcnt_indu,pcnt_com,pcnt_insti,pcnt_vacant,pcn_green,homicides,house,ses_bin,lnprice,price_hi
41579,90000,0,0,1,0,0,0,0,0,0,1,0,4,2,1,120,3,854.44,0,0,5,0,1.75,122,1,0,11.40757,0
41582,38000,0,0,1,0,0,0,0,0,0,1,0,2,1,0,72,3,187.22,0.09,0,0,0,4.04,122,1,0,10.54534,0
41587,115000,0,0,1,0,0,0,0,0,0,1,0,4,4,0,147,3,305.65,0,0,6.56,0.11,6.31,122,1,0,11.65269,1
41591,65000,0,0,1,0,0,0,0,0,0,1,0,4,2,1,240,3,334.68,0,0,3.91,0.84,3.83,122,1,0,11.08214,0
41594,62000,0,0,1,0,0,0,1,4,0,1,0,3,3,1,67,3,817.05,0,0,1.61,0,7.82,122,0,0,11.03489,0
41602,39000,0,0,1,0,0,0,1,2,0,1,0,3,2,1,58,3,181.17,0,0,0,0,4.1,122,0,0,10.57132,0
41604,130000,0,0,1,0,0,0,0,0,0,1,0,4,4,1,137,3,399.02,0,0,3.52,1.53,3.01,122,1,0,11.77529,1
41612,68000,0,0,1,0,0,0,0,0,0,1,0,4,2,0,140,3,51.82,0,0,3.02,0,4.27,122,1,0,11.12726,0
41613,60000,0,0,1,0,0,0,0,0,0,1,0,2,2,0,72,3,181.17,0,0,0,0,4.1,122,1,0,11.0021,0
41618,170000,0,0,1,0,0,0,0,0,0,1,0,2,2,1,140,3,324.12,0,0,6.57,0.07,6.27,122,1,0,12.04355,1
41621,100000,0,0,1,0,0,0,0,0,0,1,0,3,2,0,72,3,522.37,0,0,8.89,1.86,0.97,122,1,0,11.51293,0
41627,46000,0,0,1,0,0,0,1,2,0,1,0,3,2,1,58,3,546.5,0,0,9.83,0.96,0.85,122,0,0,10.7364,0
41629,70000,0,0,1,0,0,0,0,0,0,1,0,4,4,1,72,3,251.07,0,0,0.59,6.38,4.2,122,1,0,11.15625,0
41642,160000,0,0,1,0,0,0,0,0,0,0,1,4,1,0,198,3,743.4,0,0,0.97,0,7.09,122,1,0,11.98293,1
41665,34000,0,0,1,0,0,0,0,0,0,1,0,2,1,1,66,2,192.63,0,0,0.31,0,3.99,122,1,0,10.43412,0
41676,120000,0,0,1,0,0,0,0,0,0,1,0,3,2,0,144,3,251.89,0.07,0,3.11,0.01,1.13,51.86,1,0,11.69525,1
41678,40000,0,0,1,0,0,0,1,2,0,1,0,3,1,0,110,3,627.15,0,0,1.91,0,1.14,107.55,0,0,10.59663,0
41688,85000,0,0,1,0,0,0,1,5,0,1,0,3,1,1,94,4,399.96,0,0,1.96,0,0.5,46,0,0,11.35041,0
41694,62000,0,0,1,0,0,0,0,0,0,1,0,4,1,1,84,3,109.3,0,0,8.88,0,8.46,122,1,0,11.03489,0
41695,55000,0,0,1,0,0,0,0,0,1,0,0,3,4,1,72,3,181.17,0,0,0,0,4.1,122,1,0,10.91509,0
41702,65000,0,0,1,0,0,0,0,0,0,1,0,3,2,1,80,3,335.96,0,0,1.32,13.59,4.15,122,1,0,11.08214,0
41704,38000,0,0,1,0,0,0,1,2,1,0,0,3,2,0,65,3,551.52,0,0,9.82,1.2,0.74,122,0,0,10.54534,0
41707,110000,0,0,1,0,0,0,0,0,0,1,0,4,2,1,105,3,430.67,1.14,0,8.51,0.23,1.41,95.55,1,0,11.60824,1
41714,63000,0,0,1,0,0,0,0,0,0,1,0,4,2,1,82,3,397.21,0,0,3.44,0,5.84,122,1,0,11.05089,0
41732,137000,0,0,1,0,0,0,0,0,0,0,1,4,4,2,385,3,823.26,0,0,1.19,0,6.91,122,1,0,11.82774,1
41733,65000,0,0,1,0,0,0,0,0,0,1,0,3,2,0,84,3,489.11,0,0,4.2,0,6.86,122,1,0,11.08214,0
41737,35000,0,0,1,0,0,0,1,2,0,1,0,3,2,0,62,3,50.79,0,0,2.95,0.73,4.3,122,0,0,10.4631,0
41762,48000,0,0,1,0,0,0,1,2,0,1,0,3,3,1,57,3,160.05,0,0,2.68,0.15,4.4,122,0,0,10.77896,0
41767,70000,0,0,1,0,0,0,0,0,0,1,0,4,4,0,201,3,181.17,0,0,0,0,4.1,122,1,0,11.15625,0
41768,75000,0,0,1,0,0,0,1,1,0,1,0,3,1,1,74,4,126.8,0,0,5.08,0,3.41,46,0,0,11.22524,0
41801,61000,0,0,1,0,0,0,0,0,0,0,1,3,1,1,130,3,854.78,11.46,0,3.56,1.26,1.47,123.97,1,0,11.01863,0
41821,170000,0,0,1,0,0,0,0,0,0,1,0,4,2,1,153,3,374.12,0.01,0,2.95,1.7,2.56,122,1,0,12.04355,1
41839,110000,0,0,1,0,0,0,0,0,0,1,0,4,4,2,160,3,867.66,0,0,5.02,0,2.67,122,1,0,11.60824,1
41846,110000,0,0,1,0,0,0,0,0,0,1,0,3,4,2,154,3,830.51,1.93,0,4.21,0.2,1.5,122.54,1,0,11.60824,1
41852,170000,0,0,1,0,0,0,0,0,0,0,1,5,2,0,343,3,132.75,0,0,5.03,0,3.37,46.59,1,0,12.04355,1
41866,41000,0,0,1,0,0,0,1,5,0,1,0,3,1,1,66,3,105.47,0,0,2.39,0.12,4.04,122,0,0,10.62133,0
41869,30000,0,0,1,0,0,0,1,3,0,1,0,3,1,1,56,2,753.64,0,0,1.48,0,0.7,122,0,0,10.30895,0
41870,90000,0,0,1,0,0,0,0,0,0,0,1,5,1,1,280,3,826.86,0,0,4.04,0,1.46,122,1,0,11.40757,0
41887,45000,0,0,1,0,0,0,1,2,0,1,0,2,1,0,57,3,871.63,0,0,3.31,0,6.03,122,0,0,10.71442,0
41901,45000,0,0,1,0,0,0,0,0,0,1,0,4,2,0,60,3,545.78,6.75,0,4.41,0.22,0.42,134.16,1,0,10.71442,0
41904,85000,0,0,1,0,0,0,1,1,0,1,0,3,1,0,88,4,200.42,0.06,0,6.45,0.1,2.54,46,0,0,11.35041,0
41908,80000,0,0,1,0,0,0,1,2,0,1,0,3,2,1,89,4,859.16,0,0,1.72,0,8.72,122,0,0,11.28978,0
41921,85000,0,0,1,0,0,0,0,0,0,1,0,4,1,1,120,3,225.29,0,0,0.79,0,4.42,122,1,0,11.35041,0
41930,40000,0,0,1,0,0,0,1,4,0,1,0,3,1,1,63,3,117.3,0,0,2.44,0.13,4.11,122,0,0,10.59663,0
41935,48000,0,0,1,0,0,0,1,4,1,0,0,3,1,1,66,3,217.09,0.54,0,0.03,0,3.77,122,0,0,10.77896,0
41938,88000,0,0,1,0,0,0,0,0,0,1,0,5,1,2,119,3,270.3,1.34,0,0.07,0,3.29,122,1,0,11.38509,0
41952,70000,0,0,1,0,0,0,1,5,0,1,0,3,1,1,74,4,127.72,0,0,5.08,0,3.4,46,0,0,11.15625,0
41954,85000,0,0,1,0,0,0,0,0,0,1,0,5,1,0,72,3,557.5,0,0,10.25,0,0.45,122,1,0,11.35041,0
41966,75000,0,0,1,0,0,0,0,0,0,1,0,5,2,0,130,3,795.47,0,0,1.59,0,4.47,122,1,0,11.22524,0
41986,55000,0,0,1,0,0,0,0,0,0,1,0,5,5,0,200,3,780.01,0,0,2.4,0,0.97,122,1,0,10.91509,0
41989,70000,0,0,1,0,0,0,0,0,0,1,0,4,2,1,120,3,42.65,0,0,0.89,1.17,2.73,122,1,0,11.15625,0
41995,155000,0,0,1,0,0,0,0,0,0,1,0,3,1,1,200,3,858.42,0,0,4.61,0,3.11,122,1,0,11.95118,1
42011,105000,0,0,1,0,0,0,0,0,0,0,1,4,5,1,300,3,316.13,0,0,3.88,0,2.55,69.29,1,0,11.56172,0
42017,60000,0,0,1,0,0,0,0,0,0,1,0,4,2,1,100,3,332.51,0.41,0,2.16,0.59,3.7,122,1,0,11.0021,0
42051,65000,0,0,1,0,0,0,0,0,0,1,0,5,2,0,140,3,453.36,0,0,5.2,0,6.45,122,1,0,11.08214,0
42068,120000,0,0,1,0,0,0,0,0,0,1,0,3,1,2,220,3,515.57,0,0,3.41,0,7.54,122,1,0,11.69525,1
42070,65000,0,0,1,0,0,0,0,0,0,1,0,4,1,1,220,3,318.43,0.01,0,1.65,2.17,1.42,122,1,0,11.08214,0
42071,120000,0,0,1,0,0,0,0,0,0,0,1,5,2,1,240,4,772.12,0,0,1.27,0,7.26,122,1,0,11.69525,1
42077,70000,0,0,1,0,0,0,0,0,0,1,0,5,1,0,81,3,208.44,0.09,0,8.05,0.16,2.9,53.4,1,0,11.15625,0
42100,53000,0,0,1,0,0,0,0,0,0,1,0,5,2,0,119,3,323,0,0,3.85,0,2.72,122,1,0,10.87805,0
42150,40000,0,0,1,0,0,0,0,0,0,1,0,5,1,1,72,2,194.34,0,0,7,0,6.26,122,1,0,10.59663,0
42157,73000,0,0,1,0,0,0,1,5,0,0,1,3,2,1,74,4,155.33,0,0,4.63,0,2.98,46,0,0,11.19821,0
42158,42000,0,0,1,0,0,0,1,2,0,1,0,3,2,0,62,3,40.51,0,0,4.07,0,5.21,122,0,0,10.64542,0
42166,44800,0,0,1,0,0,0,1,2,0,1,0,3,1,1,55,3,744.46,0,0,0.31,0,8.32,122,0,0,10.70996,0
42169,90000,0,0,0,1,0,0,0,0,0,0,1,4,1,1,120,3,723.39,0,0,2.5,0,1.97,122,1,0,11.40757,0
42170,63000,0,0,1,0,0,0,0,0,0,1,0,3,1,1,72,3,181.17,0,0,0,0,4.1,122,1,0,11.05089,0
42172,80000,0,0,1,0,0,0,0,0,0,0,1,5,1,0,300,3,212.58,0,0,0.27,3.59,4.07,122,1,0,11.28978,0
42190,85000,0,0,1,0,0,0,0,0,0,1,0,5,3,2,240,3,320.02,0.7,0,1.34,1.07,2.52,122,1,0,11.35041,0
42192,160000,0,0,0,1,0,0,0,0,0,1,0,2,1,3,188,3,884.87,10.44,0,3.6,1.2,1.6,122,1,0,11.98293,1
42199,52000,0,0,1,0,0,0,1,2,0,1,0,3,1,1,65,3,877.31,0,0,0.81,0,10.92,122,0,0,10.859,0
42210,105000,0,0,1,0,0,0,0,0,0,0,1,5,2,2,310,3,775.08,0,0,1.88,0,2.69,122,1,0,11.56172,0
42215,55000,0,0,1,0,0,0,0,0,0,1,0,3,2,1,120,3,248.36,0.83,0,0.2,0.18,3.39,122,1,0,10.91509,0
42217,38000,0,0,1,0,0,0,1,2,0,1,0,2,2,0,49,3,749.98,0,0,5.96,0.52,1.49,122,0,0,10.54534,0
42220,110000,0,0,1,0,0,0,0,0,0,1,0,5,2,1,170,3,123.62,0,0,7.8,0,7.49,122,1,0,11.60824,1
42225,80000,0,0,1,0,0,0,0,0,1,0,0,3,2,2,72,3,197.23,0,0,0.14,1.84,4.09,122,1,0,11.28978,0
42227,120000,0,0,1,0,0,0,0,0,0,1,0,5,2,1,101,3,274.26,0,0,2.08,0,0.26,46,1,0,11.69525,1
42245,90000,0,0,1,0,0,0,0,0,0,0,1,5,1,3,120,3,867,0,0,4.65,0,3.3,122,1,0,11.40757,0
42248,90000,0,0,1,0,0,0,0,0,0,1,0,5,1,1,177,3,181.17,0,0,0,0,4.1,122,1,0,11.40757,0
42254,65000,0,0,1,0,0,0,0,0,0,1,0,3,1,2,122,3,156.96,0,0,7.65,0,7.05,122,1,0,11.08214,0
42255,60000,0,0,1,0,0,0,0,0,0,1,0,4,1,1,126,3,775.33,11.28,0,3.91,1.1,1.23,128.24,1,0,11.0021,0
42256,220000,0,0,0,1,0,0,0,0,1,0,0,5,5,1,400,3,778.48,0,0,2.35,0,0.95,122,1,0,12.30138,1
42261,55000,0,0,1,0,0,0,0,0,0,0,1,3,2,0,77,3,325.51,0,0,2.46,0,5.2,122,1,0,10.91509,0
42276,50000,0,0,1,0,0,0,0,0,0,1,0,4,2,0,60,3,537.23,7.04,0,4.55,0.23,0.42,134.68,1,0,10.81978,0
42302,75000,0,0,1,0,0,0,0,0,0,1,0,4,4,1,235,3,492.45,0,0,2.66,0.03,7.45,122,1,0,11.22524,0
42323,90000,0,0,1,0,0,0,0,0,0,0,1,5,1,0,250,3,484.51,0,0,2.58,1.97,5.67,122,1,0,11.40757,0
42344,100000,0,0,1,0,0,0,0,0,0,1,0,4,1,1,120,3,365.51,0,0,2.2,0,5.88,122,1,0,11.51293,0
42345,48000,0,0,1,0,0,0,1,3,0,1,0,3,1,1,63,3,117.84,0,0,1.43,0.63,3.74,122,0,0,10.77896,0
42357,44000,0,0,1,0,0,0,1,2,0,1,0,3,1,1,65,3,548.37,0,0,9.68,1.38,0.77,122,0,0,10.69195,0
42380,55000,0,0,1,0,0,0,1,1,0,1,0,3,1,1,72,3,888.9,7.82,0,0.3,0.9,9.04,122,0,0,10.91509,0
42386,90000,0,0,1,0,0,0,1,5,0,1,0,3,2,1,89,4,139.86,0,0,4.98,0,3.33,46,0,0,11.40757,0
42387,103000,0,0,1,0,0,0,0,0,0,1,0,4,2,2,196,3,872.61,0,0,2.88,0,6.88,122,1,0,11.54248,0
42388,62000,0,0,1,0,0,0,0,0,0,1,0,4,1,1,120,3,721.84,0,0,2.33,0,2.28,122,1,0,11.03489,0
42390,100000,0,0,1,0,0,0,0,0,0,1,0,5,5,1,150,3,784.58,0,0,1.75,0,3.52,122,1,0,11.51293,0
42402,110000,0,0,0,1,0,0,0,0,0,0,1,5,1,2,400,3,497.42,0,0,5.7,0.03,6.32,122,1,0,11.60824,1
42408,45000,0,0,0,1,0,0,1,1,1,0,0,3,2,1,59,3,187.37,0.09,0,0,0,4.04,122,0,0,10.71442,0
42419,115000,0,0,0,1,0,0,0,0,0,1,0,5,2,2,130,3,838.19,0,0,4.44,0,1.57,122,1,0,11.65269,1
42426,75000,0,0,0,1,0,0,0,0,0,1,0,2,1,2,166,3,818.65,0,0,3.75,0,1.37,122,1,0,11.22524,0
42434,110000,0,0,0,1,0,0,0,0,0,0,1,5,5,0,290,3,515.23,0,0,1.71,0.56,1.97,122,1,0,11.60824,1
42448,120000,0,0,0,1,0,0,0,0,0,0,1,5,1,0,335,3,46.63,0,0,0.55,1.41,2.13,122,1,0,11.69525,1
42451,93000,0,0,0,1,0,0,0,0,0,1,0,5,2,2,220,3,798.75,0,0,3.06,0,1.16,122,1,0,11.44035,0
42454,130000,0,0,0,1,0,0,0,0,0,1,0,3,1,1,140,3,876.1,0,0,1.35,0,9.88,122,1,0,11.77529,1
42459,110000,0,0,0,1,0,0,0,0,0,1,0,3,1,2,260,4,873.37,0,0,2.55,0,7.53,122,1,0,11.60824,1
42470,140000,0,0,0,1,0,0,0,0,0,0,1,5,1,2,404,3,848.12,0,0,0.84,0,9.09,122,1,0,11.8494,1
42474,90000,0,0,0,1,0,0,0,0,1,0,0,4,1,1,174,3,445.66,0,0,2.98,0,6.73,122,1,0,11.40757,0
42499,55000,0,0,0,1,0,0,0,0,0,1,0,3,2,2,82,3,551.58,0,0,6.1,0,7,122,1,0,10.91509,0
42501,95000,0,0,0,1,0,0,0,0,0,1,0,5,2,2,150,3,380.78,0,0,2.39,0,6.03,122,1,0,11.46163,0
42521,130000,0,0,0,1,0,0,0,0,0,1,0,5,3,2,250,3,813.13,0,0,3.56,0,1.31,122,1,0,11.77529,1
42525,110000,0,0,0,1,0,0,0,0,0,1,0,5,1,2,120,3,790.72,0,0,2.83,0,1.1,122,1,0,11.60824,1
42531,95000,0,0,0,1,0,0,0,0,0,1,0,5,2,1,142,3,630.75,9.05,0,4.52,0.6,0.78,133.06,1,0,11.46163,0
42535,90000,0,0,0,1,0,0,0,0,0,1,0,4,2,2,85,3,211.83,0,0,0.46,0,4.35,122,1,0,11.40757,0
42543,72000,0,0,0,1,0,0,1,3,1,0,0,3,2,3,75,4,184.63,0,0,4.02,0,2.27,46,0,0,11.18442,0
42548,70000,0,0,0,1,0,0,0,0,0,1,0,3,1,0,94,3,517.32,0,0,2.88,0.01,6.98,122,1,0,11.15625,0
42552,60000,0,0,0,1,0,0,0,0,0,1,0,3,2,1,120,3,551.16,0,0,6.08,0,7,122,1,0,11.0021,0
42554,150000,0,0,0,1,0,0,0,0,0,0,1,5,5,1,300,3,852.76,5.09,0,4.27,0.56,1.6,122.64,1,0,11.91839,1
42559,71000,0,0,0,1,0,0,1,1,0,1,0,3,2,1,73,4,136.1,0,0,4.97,0,3.31,46,0,0,11.17043,0
42567,39990,0,0,0,1,0,0,1,4,0,1,0,3,2,0,59,3,495.43,0,0,5.04,0,4.59,122,0,0,10.59639,0
42582,60000,0,0,0,1,0,0,0,0,0,1,0,3,2,0,180,3,218.92,0,0,4.5,0,2.99,57.33,1,0,11.0021,0
42585,45000,0,0,0,1,0,0,1,3,0,1,0,3,2,1,62,3,172.66,0,0,1.47,0.67,4.17,122,0,0,10.71442,0
42596,68000,0,0,0,1,0,0,0,0,0,1,0,4,1,0,80,3,516.47,0,0,2.85,0,7.49,122,1,0,11.12726,0
42609,120000,0,0,0,1,0,0,0,0,0,0,1,5,1,2,324,3,859.02,0,0,0.68,0,10.04,122,1,0,11.69525,1
42610,92000,0,0,0,1,0,0,1,2,0,1,0,3,1,1,88,4,126.8,0,0,5.08,0,3.41,46,0,0,11.42954,0
42613,120000,0,0,0,1,0,0,0,0,0,1,0,5,2,1,125,3,860.05,0,0,5.2,0,1.8,122,1,0,11.69525,1
42616,80000,0,0,0,1,0,0,0,0,0,0,1,5,1,0,215,3,181.17,0,0,0,0,4.1,122,1,0,11.28978,0
42621,22000,0,0,0,1,0,0,0,0,0,1,0,3,1,1,72,2,758.69,0,0,2.05,0.01,1.58,122,1,0,9.998797,0
42622,65000,0,0,0,1,0,0,0,0,0,1,0,4,2,1,132,3,876.48,4.97,0,4.09,0.57,2.67,122,1,0,11.08214,0
42625,52000,0,0,0,1,0,0,1,1,0,1,0,3,1,0,69,3,872.77,5.83,0,2.06,0.88,8.81,122,0,0,10.859,0
42630,60000,0,0,0,1,0,0,0,0,0,1,0,3,2,0,95,3,385.15,0,0,1.74,6.64,4.85,122,1,0,11.0021,0
42633,30000,0,0,0,1,0,0,1,5,0,1,0,2,1,0,40,3,173.8,0,0,2.65,0.19,4.48,122,0,0,10.30895,0
42634,47000,0,0,0,1,0,0,1,5,0,1,0,3,1,1,63,3,268.93,1.32,0,0.07,0,3.3,122,0,0,10.7579,0
42639,270000,0,0,0,1,0,0,0,0,0,1,0,5,5,1,160,3,167.4,0,0,9.05,0,8.56,122,1,0,12.50618,1
42644,180000,0,0,0,1,0,0,0,0,0,1,0,3,2,3,171,3,293,0,0,1.06,2.34,0.93,122,1,0,12.10071,1
42657,65000,0,0,0,1,0,0,0,0,0,1,0,5,2,1,208,3,869.52,0,0,4.24,0,4.21,122,1,0,11.08214,0
42659,100000,0,0,0,1,0,0,0,0,0,1,0,3,1,1,135,3,873.74,0,0,2.38,0,7.85,122,1,0,11.51293,0
42662,78500,0,0,0,1,0,0,0,0,0,1,0,3,2,1,190,3,66.13,0,0,2.73,0.01,3.92,122,1,0,11.27085,0
42694,80000,0,0,0,1,0,0,0,0,0,0,1,5,2,1,171,3,813.12,0,0,3.56,0,1.31,122,1,0,11.28978,0
42696,130000,0,0,0,1,0,0,0,0,0,0,1,5,2,1,284,3,810.7,0,0,3.48,0,1.29,122,1,0,11.77529,1
42697,40000,0,0,0,1,0,0,1,3,0,1,0,3,1,0,57,3,115.34,0,0,1.98,0.34,3.95,122,0,0,10.59663,0
42710,150000,0,0,0,1,0,0,0,0,0,0,1,5,5,0,320,3,531.96,7.22,0,4.64,0.24,0.41,135,1,0,11.91839,1
42718,110000,0,0,0,1,0,0,0,0,0,1,0,3,2,2,240,3,515.44,0,0,3.36,0,7.53,122,1,0,11.60824,1
42720,76000,0,0,0,1,0,0,0,0,0,1,0,5,2,1,140,3,147.5,0,0,2.85,0.22,3.72,122,1,0,11.23849,0
500156,20000,0,0,0,0,1,0,1,2,1,0,0,1,1,0,28,3,572.73,5.01,0,4.24,0.19,0.57,127.58,0,0,9.903487,0
500159,20000,0,0,0,1,0,0,1,4,0,1,0,1,1,0,33,3,395.72,0,0,5.05,0.06,2.54,122,0,0,9.903487,0
500196,20147,0,0,0,1,0,0,1,1,0,0,1,2,1,0,53,3,865.96,0,0,6.12,0.13,1.8,122,0,0,9.91081,0
500220,21000,0,0,1,0,0,0,1,3,0,1,0,1,1,0,30,3,420.72,0,0,2.2,26.5,3.84,122,0,0,9.952278,0
500266,22000,0,0,0,1,0,0,1,1,0,1,0,2,1,1,45,2,387.53,0,0,3.86,0.43,4,122,0,0,9.998797,0
500357,23000,0,0,0,0,1,0,1,5,1,0,0,1,1,1,30,3,345.31,0,0,1.92,15.83,3.72,122,0,0,10.04325,0
500588,25000,0,0,0,1,0,0,1,4,0,1,0,3,2,0,62,3,762.73,0,0,5.21,0.08,2.47,122,0,0,10.12663,0
500700,26000,1,0,0,0,0,0,1,4,0,1,0,2,1,0,60,3,471.62,0,0,2.95,0.04,3.57,122,0,0,10.16585,0
500726,26500,0,0,1,0,0,0,1,2,0,1,0,3,1,0,58,2,582.2,0,0,3.76,0.03,3.26,122,0,0,10.1849,0
500751,27000,0,0,0,0,1,0,1,2,0,0,1,3,1,0,38,2,428.64,1.21,0,8.85,0.24,1.42,96.22,0,0,10.20359,0
500761,27000,0,0,0,1,0,0,1,3,0,0,1,3,1,0,46,3,520.83,0,0,3.29,0.01,3.48,122,0,0,10.20359,0
500771,27000,0,0,0,0,1,0,1,5,0,1,0,3,1,0,56,3,642.37,0,0,4.22,0.04,3.06,122,0,0,10.20359,0
500800,27553,0,0,0,1,0,0,1,5,0,1,0,2,1,0,44,3,336.36,0,0,2.09,1.31,3.61,122,0,0,10.22387,0
500832,28000,0,0,0,0,0,1,1,5,1,0,0,1,1,1,36,3,473.42,0,0,2.75,6.36,3.96,122,0,0,10.23996,0
500870,28000,0,0,1,0,0,0,1,5,0,1,0,2,1,0,50,3,780.71,0,0,5.36,0.09,2.36,122,0,0,10.23996,0
500878,28000,1,0,0,0,0,0,1,2,0,1,0,3,1,1,54,3,311.81,0,0,1.8,11.09,3.66,122,0,0,10.23996,0
500887,28000,0,0,1,0,0,0,1,5,0,1,0,3,1,1,59,3,775.91,0,0,5.9,0.11,1.94,122,0,0,10.23996,0
500933,28720,0,0,0,1,0,0,1,3,0,0,0,2,1,0,56,3,153.55,0,0,4.87,0.72,5.45,122,0,0,10.26535,0
500956,29000,0,0,0,0,1,0,1,5,1,0,0,2,1,0,40,3,57.35,0,0,1.3,1.03,2.52,122,0,0,10.27505,0
500964,29000,0,0,0,0,0,1,1,2,0,1,0,2,1,0,45,3,340.43,0,0,2.11,1.22,3.61,122,0,0,10.27505,0
500965,29000,0,0,0,0,0,1,1,2,0,1,0,2,1,0,45,3,340.43,0,0,2.11,1.22,3.61,122,0,0,10.27505,0
500972,29000,1,0,0,0,0,0,1,1,1,0,0,2,1,1,54,3,376.24,0,0,2.03,20.21,3.77,122,0,0,10.27505,0
500984,29131,0,0,0,0,1,0,1,2,0,1,0,3,1,0,43,3,746.81,0,0,5.95,0.11,1.88,122,0,0,10.27956,0
500985,29131,0,0,0,0,1,0,1,2,1,0,0,3,1,0,46,3,732.13,0,0,5.98,0.11,1.85,122,0,0,10.27956,0
500986,29131,0,0,0,0,1,0,1,2,0,1,0,3,1,0,51,3,738.87,0,0,5.98,0.11,1.85,122,0,0,10.27956,0
501018,29800,0,0,0,1,0,0,1,4,0,1,0,2,1,1,44,3,345.8,0,0,2.15,1.09,3.62,122,0,0,10.30226,0
501027,29900,0,0,0,0,1,0,1,2,0,1,0,3,1,0,51,3,617.45,0,0,1.97,0,1.18,106.36,0,0,10.30561,0
501039,29900,0,0,0,0,1,0,1,2,0,1,0,2,1,0,55,3,407.36,0,0,5.07,0.06,2.44,122,0,0,10.30561,0
501084,30000,1,0,0,0,0,0,1,4,0,1,0,2,1,1,44,3,345.8,0,0,2.15,1.09,3.62,122,0,0,10.30895,0
501086,30000,0,0,0,1,0,0,1,1,0,1,0,2,1,1,45,3,427.91,0,0,4.87,15.62,5.86,122,0,0,10.30895,0
501087,30000,0,0,0,1,0,0,1,1,0,1,0,2,1,1,45,3,440.35,0,0,2.24,19.47,6.7,122.02,0,0,10.30895,0
501091,30000,0,1,0,0,0,0,1,3,0,1,0,2,2,0,45,3,353.59,0,0,1.95,17,3.73,122,0,0,10.30895,0
501092,30000,0,1,0,0,0,0,1,3,0,1,0,2,1,0,45,3,353.59,0,0,1.95,17,3.73,122,0,0,10.30895,0
501100,30000,0,0,1,0,0,0,1,1,0,1,0,2,1,0,47,3,336.36,0,0,2.09,1.31,3.61,122,0,0,10.30895,0
501114,30000,1,0,0,0,0,0,1,3,0,1,0,2,1,1,50,3,305.28,0,0,1.77,10.17,3.65,122,0,0,10.30895,0
501124,30000,1,0,0,0,0,0,1,3,0,1,0,3,1,1,52,3,376.24,0,0,2.03,20.21,3.77,122,0,0,10.30895,0
501130,30000,1,0,0,0,0,0,1,4,0,1,0,3,1,1,54,3,305.28,0,0,1.77,10.17,3.65,122,0,0,10.30895,0
501131,30000,1,0,0,0,0,0,1,5,1,0,0,3,1,1,54,3,471.62,0,0,2.95,0.04,3.57,122,0,0,10.30895,0
501142,30000,0,1,0,0,0,0,1,3,0,1,0,3,1,1,56,3,695.18,0,0,4.64,0.06,2.83,122,0,0,10.30895,0
501143,30000,0,1,0,0,0,0,1,4,0,1,0,3,1,1,56,3,705.78,0,0,4.73,0.06,2.77,122,0,0,10.30895,0
501165,30000,0,0,0,0,1,0,1,3,0,1,0,2,1,0,72,3,228.49,0,0,1.28,0,3.64,122,0,0,10.30895,0
501168,30000,1,0,0,0,0,0,1,1,0,1,0,2,1,0,76,3,509.52,0,0,3.41,0,7.5,122,0,0,10.30895,0
501196,30219,0,0,0,0,0,1,1,6,1,0,0,2,1,0,45,3,338.73,0,0,2.1,1.25,3.61,122,0,0,10.31623,0
501234,31000,0,0,0,0,1,0,1,4,0,1,0,3,1,0,52,3,360.9,0,0,1.53,20.55,3.96,122,0,0,10.34174,0
501270,31900,0,0,0,1,0,0,1,1,0,1,0,2,1,0,48,3,338.32,0,0,2.1,1.36,3.61,122,0,0,10.37036,0
501274,31900,0,0,0,0,1,0,1,2,0,1,0,3,1,0,56,3,735.83,0,0,6.17,0.12,1.71,122,0,0,10.37036,0
501276,32000,0,0,0,0,0,1,1,3,0,1,0,1,1,1,25,3,350.56,0,0,1.44,19.37,3.97,122,0,0,10.37349,0
501301,32000,0,0,0,0,1,0,1,2,0,1,0,2,1,1,43,3,173.8,0,0,2.65,0.19,4.48,122,0,0,10.37349,0
501304,32000,0,1,0,0,0,0,1,1,0,1,0,2,1,0,44,3,350.96,0,0,1.94,16.63,3.72,122,0,0,10.37349,0
501307,32000,0,1,0,0,0,0,1,3,0,1,0,2,1,0,44,3,353.59,0,0,1.95,17,3.73,122,0,0,10.37349,0
501308,32000,0,0,0,0,1,0,1,4,0,1,0,2,1,0,44,3,360.9,0,0,1.53,20.55,3.96,122,0,0,10.37349,0
501320,32000,0,0,0,0,1,0,0,0,0,1,0,3,1,1,47,3,799.5,0,0,5.53,0.1,2.24,122,1,0,10.37349,0
501322,32000,0,0,0,0,1,0,1,4,0,1,0,2,1,1,47,3,352.16,0,0,1.95,16.8,3.73,122,0,0,10.37349,0
501331,32000,0,0,0,0,1,0,1,4,0,1,0,2,1,1,50,3,778.73,0,0,5.34,0.09,2.38,122,0,0,10.37349,0
501338,32000,1,0,0,0,0,0,1,1,1,0,0,3,1,0,52,3,735.95,0,0,5.96,0.11,1.87,122,0,0,10.37349,0
501347,32000,0,0,0,1,0,0,1,5,0,1,0,3,1,1,56,3,310.12,0,0,1.79,10.85,3.66,122,0,0,10.37349,0
